sensor_id,location,lat,lon,temperature,humidity,date,time
2262,1138,42.691,23.324,30.05,35.75,02-07-2017,15:47:19
2323,1172,42.686,23.4,28.61,39.53,02-07-2017,15:47:22
2036,1023,42.657,23.349,28.43,38.45,02-07-2017,15:47:29
2607,1313,42.66,23.319,28.6,37.72,02-07-2017,15:47:33
3836,1933,42.702,23.371,29.99,36.09,02-07-2017,15:47:35
1846,923,42.64,23.31,29.83,40.29,02-07-2017,15:47:36
3438,1732,42.738,23.293,32.68,30.34,02-07-2017,15:47:37
2038,1024,42.694,23.32,30.25,35.06,02-07-2017,15:47:43
3620,1824,42.678,23.254,29.48,42.04,02-07-2017,15:47:51
3474,1751,42.68,23.293,29.29,35.11,02-07-2017,15:47:54
2216,1114,42.664,23.373,30.11,37.19,02-07-2017,15:47:55
2266,1140,42.738,23.272,29.12,39.57,02-07-2017,15:47:57
2232,1122,42.685,23.301,28.37,39.29,02-07-2017,15:48:03
1954,977,42.704,23.354,30.67,34.02,02-07-2017,15:48:06
3428,1727,42.624,23.406,30.8,35.79,02-07-2017,15:48:10
3738,1884,42.7,23.332,30.86,32.2,02-07-2017,15:48:13
2234,1123,42.685,23.356,31.96,29.33,02-07-2017,15:48:18
3432,1729,42.71,23.419,29.68,38.46,02-07-2017,15:48:25
2294,1155,42.645,23.265,28.8,38.48,02-07-2017,15:48:29
1962,981,42.69,23.324,30.67,34.36,02-07-2017,15:48:31
3558,1793,42.671,23.364,32.64,28.63,02-07-2017,15:48:38
3096,1558,42.7,23.36,31.87,32.04,02-07-2017,15:48:44
2224,1118,42.651,23.335,29.66,36.15,02-07-2017,15:48:52
2230,1121,42.692,23.332,29.35,38.3,02-07-2017,15:48:58
1850,925,42.677,23.311,29.51,36.5,02-07-2017,15:49:01
3500,1764,42.703,23.349,34.16,27.0,02-07-2017,15:49:01
3472,1750,42.669,23.318,31.47,30.03,02-07-2017,15:49:05
1764,879,42.622,23.366,29.27,42.31,02-07-2017,15:49:07
2264,1139,42.671,23.31,31.98,32.64,02-07-2017,15:49:07
2228,1120,42.693,23.333,29.32,37.16,02-07-2017,15:49:08
1952,976,42.709,23.398,29.49,38.29,02-07-2017,15:49:13
3512,1770,42.683,23.335,29.98,35.51,02-07-2017,15:49:16
3092,1556,42.666,23.284,29.23,0.0,02-07-2017,15:49:21
3102,1561,42.665,23.392,30.74,32.98,02-07-2017,15:49:21
2292,1154,42.663,23.273,28.55,36.53,02-07-2017,15:49:24
3436,1731,42.693,23.359,29.55,36.33,02-07-2017,15:49:24
2262,1138,42.691,23.324,30.34,36.26,02-07-2017,15:49:45
2323,1172,42.686,23.4,28.61,39.7,02-07-2017,15:49:48
2036,1023,42.657,23.349,28.38,38.67,02-07-2017,15:49:56
2607,1313,42.66,23.319,28.34,38.31,02-07-2017,15:50:00
3836,1933,42.702,23.371,29.9,36.71,02-07-2017,15:50:01
1846,923,42.64,23.31,29.67,39.03,02-07-2017,15:50:02
3438,1732,42.738,23.293,32.19,31.36,02-07-2017,15:50:03
2038,1024,42.694,23.32,30.27,34.95,02-07-2017,15:50:10
3474,1751,42.68,23.293,29.53,35.44,02-07-2017,15:50:20
2216,1114,42.664,23.373,30.36,36.62,02-07-2017,15:50:22
2266,1140,42.738,23.272,29.2,39.51,02-07-2017,15:50:23
2232,1122,42.685,23.301,28.32,39.35,02-07-2017,15:50:30
1954,977,42.704,23.354,30.56,34.16,02-07-2017,15:50:33
3428,1727,42.624,23.406,30.56,36.09,02-07-2017,15:50:36
3738,1884,42.7,23.332,30.75,32.32,02-07-2017,15:50:39
3620,1824,42.678,23.254,29.03,42.96,02-07-2017,15:50:41
3432,1729,42.71,23.419,29.4,38.62,02-07-2017,15:50:51
2234,1123,42.685,23.356,31.69,30.04,02-07-2017,15:50:52
2294,1155,42.645,23.265,28.88,37.86,02-07-2017,15:50:56
1962,981,42.69,23.324,30.59,34.86,02-07-2017,15:50:58
3558,1793,42.671,23.364,32.6,28.64,02-07-2017,15:51:05
3096,1558,42.7,23.36,31.83,31.87,02-07-2017,15:51:12
2224,1118,42.651,23.335,29.22,37.14,02-07-2017,15:51:19
2230,1121,42.692,23.332,29.44,38.33,02-07-2017,15:51:25
3500,1764,42.703,23.349,34.1,27.09,02-07-2017,15:51:28
1850,925,42.677,23.311,29.31,36.7,02-07-2017,15:51:29
2264,1139,42.671,23.31,31.89,32.73,02-07-2017,15:51:33
3472,1750,42.669,23.318,31.19,30.7,02-07-2017,15:51:34
2228,1120,42.693,23.333,29.32,37.19,02-07-2017,15:51:35
1952,976,42.709,23.398,29.39,38.35,02-07-2017,15:51:38
3512,1770,42.683,23.335,30.0,35.28,02-07-2017,15:51:43
3092,1556,42.666,23.284,28.83,0.0,02-07-2017,15:51:47
3102,1561,42.665,23.392,30.73,33.17,02-07-2017,15:51:47
2292,1154,42.663,23.273,28.56,36.5,02-07-2017,15:51:51
3436,1731,42.693,23.359,29.59,36.33,02-07-2017,15:51:52
2262,1138,42.691,23.324,29.67,36.57,02-07-2017,15:52:11
2323,1172,42.686,23.4,28.37,39.75,02-07-2017,15:52:15
2036,1023,42.657,23.349,28.31,38.78,02-07-2017,15:52:23
2607,1313,42.66,23.319,28.49,38.19,02-07-2017,15:52:26
3836,1933,42.702,23.371,29.99,36.03,02-07-2017,15:52:28
1846,923,42.64,23.31,29.8,38.75,02-07-2017,15:52:29
3438,1732,42.738,23.293,32.2,31.24,02-07-2017,15:52:30
2038,1024,42.694,23.32,30.47,34.7,02-07-2017,15:52:36
3474,1751,42.68,23.293,29.72,35.11,02-07-2017,15:52:47
2216,1114,42.664,23.373,30.44,36.8,02-07-2017,15:52:48
2266,1140,42.738,23.272,29.15,40.13,02-07-2017,15:52:50
2232,1122,42.685,23.301,28.08,39.8,02-07-2017,15:52:56
1954,977,42.704,23.354,30.37,34.35,02-07-2017,15:52:59
3428,1727,42.624,23.406,30.52,36.5,02-07-2017,15:53:03
3738,1884,42.7,23.332,30.75,32.33,02-07-2017,15:53:06
2234,1123,42.685,23.356,31.12,31.23,02-07-2017,15:53:17
3432,1729,42.71,23.419,29.32,38.99,02-07-2017,15:53:18
2294,1155,42.645,23.265,28.87,37.79,02-07-2017,15:53:23
1962,981,42.69,23.324,30.28,34.79,02-07-2017,15:53:24
3620,1824,42.678,23.254,28.97,42.43,02-07-2017,15:53:31
3558,1793,42.671,23.364,32.53,28.66,02-07-2017,15:53:31
3096,1558,42.7,23.36,31.67,32.51,02-07-2017,15:53:41
2224,1118,42.651,23.335,29.35,37.21,02-07-2017,15:53:47
2230,1121,42.692,23.332,29.52,38.38,02-07-2017,15:53:51
3500,1764,42.703,23.349,33.88,27.41,02-07-2017,15:53:54
1850,925,42.677,23.311,29.25,36.89,02-07-2017,15:53:55
2264,1139,42.671,23.31,32.07,32.69,02-07-2017,15:54:00
2228,1120,42.693,23.333,29.18,37.19,02-07-2017,15:54:01
3472,1750,42.669,23.318,31.2,30.62,02-07-2017,15:54:03
1952,976,42.709,23.398,29.31,38.49,02-07-2017,15:54:04
3512,1770,42.683,23.335,30.01,35.26,02-07-2017,15:54:09
1764,879,42.622,23.366,29.11,41.74,02-07-2017,15:54:11
3092,1556,42.666,23.284,28.7,0.0,02-07-2017,15:54:14
3102,1561,42.665,23.392,30.48,33.45,02-07-2017,15:54:14
2292,1154,42.663,23.273,28.64,36.87,02-07-2017,15:54:17
3436,1731,42.693,23.359,29.6,36.74,02-07-2017,15:54:21
2262,1138,42.691,23.324,29.95,35.96,02-07-2017,15:54:38
2323,1172,42.686,23.4,28.3,39.88,02-07-2017,15:54:41
2036,1023,42.657,23.349,28.32,38.74,02-07-2017,15:54:50
2607,1313,42.66,23.319,28.63,37.96,02-07-2017,15:54:53
3836,1933,42.702,23.371,29.63,36.35,02-07-2017,15:54:54
1846,923,42.64,23.31,29.8,38.93,02-07-2017,15:54:55
3438,1732,42.738,23.293,31.99,31.82,02-07-2017,15:54:56
2038,1024,42.694,23.32,30.61,34.51,02-07-2017,15:55:03
3474,1751,42.68,23.293,29.79,36.23,02-07-2017,15:55:13
2216,1114,42.664,23.373,30.44,36.42,02-07-2017,15:55:14
2266,1140,42.738,23.272,29.05,39.91,02-07-2017,15:55:16
2232,1122,42.685,23.301,27.75,40.41,02-07-2017,15:55:23
1954,977,42.704,23.354,30.22,34.49,02-07-2017,15:55:26
3428,1727,42.624,23.406,30.5,36.15,02-07-2017,15:55:29
3738,1884,42.7,23.332,30.76,32.32,02-07-2017,15:55:32
2234,1123,42.685,23.356,31.54,30.07,02-07-2017,15:55:43
3432,1729,42.71,23.419,29.25,38.83,02-07-2017,15:55:44
2294,1155,42.645,23.265,28.81,38.7,02-07-2017,15:55:50
1962,981,42.69,23.324,30.15,34.92,02-07-2017,15:55:51
3558,1793,42.671,23.364,32.35,28.99,02-07-2017,15:55:58
3096,1558,42.7,23.36,31.62,33.19,02-07-2017,15:56:08
2224,1118,42.651,23.335,29.62,36.96,02-07-2017,15:56:15
2230,1121,42.692,23.332,29.47,37.91,02-07-2017,15:56:18
3620,1824,42.678,23.254,28.99,42.2,02-07-2017,15:56:21
3500,1764,42.703,23.349,33.68,27.68,02-07-2017,15:56:21
1850,925,42.677,23.311,29.34,36.73,02-07-2017,15:56:22
2264,1139,42.671,23.31,32.18,32.26,02-07-2017,15:56:26
2228,1120,42.693,23.333,29.0,37.35,02-07-2017,15:56:28
1952,976,42.709,23.398,29.31,38.51,02-07-2017,15:56:30
3472,1750,42.669,23.318,31.33,30.81,02-07-2017,15:56:32
3512,1770,42.683,23.335,30.04,34.98,02-07-2017,15:56:36
1764,879,42.622,23.366,29.11,40.1,02-07-2017,15:56:38
3092,1556,42.666,23.284,28.97,0.0,02-07-2017,15:56:40
3102,1561,42.665,23.392,30.41,33.66,02-07-2017,15:56:40
2292,1154,42.663,23.273,28.57,36.67,02-07-2017,15:56:44
3436,1731,42.693,23.359,29.53,36.29,02-07-2017,15:56:50
2262,1138,42.691,23.324,29.48,36.88,02-07-2017,15:57:04
2323,1172,42.686,23.4,28.45,39.54,02-07-2017,15:57:08
2036,1023,42.657,23.349,28.42,38.53,02-07-2017,15:57:18
2607,1313,42.66,23.319,28.61,37.8,02-07-2017,15:57:19
3836,1933,42.702,23.371,29.7,36.23,02-07-2017,15:57:21
1846,923,42.64,23.31,29.52,38.65,02-07-2017,15:57:22
3438,1732,42.738,23.293,31.67,32.84,02-07-2017,15:57:23
2038,1024,42.694,23.32,30.64,34.39,02-07-2017,15:57:29
3474,1751,42.68,23.293,29.89,34.58,02-07-2017,15:57:40
2216,1114,42.664,23.373,30.44,36.41,02-07-2017,15:57:41
2266,1140,42.738,23.272,28.93,40.26,02-07-2017,15:57:43
2232,1122,42.685,23.301,28.12,39.77,02-07-2017,15:57:49
1954,977,42.704,23.354,30.24,34.42,02-07-2017,15:57:53
3428,1727,42.624,23.406,30.59,36.16,02-07-2017,15:57:56
3738,1884,42.7,23.332,30.5,32.61,02-07-2017,15:57:59
2234,1123,42.685,23.356,31.59,29.96,02-07-2017,15:58:08
3432,1729,42.71,23.419,29.1,39.33,02-07-2017,15:58:11
2294,1155,42.645,23.265,28.67,38.3,02-07-2017,15:58:17
1962,981,42.69,23.324,30.24,34.99,02-07-2017,15:58:17
3558,1793,42.671,23.364,32.39,28.84,02-07-2017,15:58:24
3096,1558,42.7,23.36,31.68,33.35,02-07-2017,15:58:37
2224,1118,42.651,23.335,29.73,36.34,02-07-2017,15:58:43
2230,1121,42.692,23.332,29.48,38.02,02-07-2017,15:58:44
3500,1764,42.703,23.349,33.38,28.16,02-07-2017,15:58:47
1850,925,42.677,23.311,29.32,36.85,02-07-2017,15:58:49
2264,1139,42.671,23.31,31.96,32.46,02-07-2017,15:58:53
2228,1120,42.693,23.333,28.94,37.46,02-07-2017,15:58:54
1952,976,42.709,23.398,29.25,38.83,02-07-2017,15:58:55
3472,1750,42.669,23.318,31.33,30.76,02-07-2017,15:59:00
3512,1770,42.683,23.335,30.1,35.03,02-07-2017,15:59:02
1764,879,42.622,23.366,29.2,41.65,02-07-2017,15:59:04
3092,1556,42.666,23.284,28.85,0.0,02-07-2017,15:59:06
3102,1561,42.665,23.392,30.36,33.99,02-07-2017,15:59:07
2292,1154,42.663,23.273,28.63,36.85,02-07-2017,15:59:10
3620,1824,42.678,23.254,28.99,42.18,02-07-2017,15:59:10
3436,1731,42.693,23.359,29.39,36.55,02-07-2017,15:59:19
2262,1138,42.691,23.324,29.5,36.51,02-07-2017,15:59:31
2323,1172,42.686,23.4,28.41,39.41,02-07-2017,15:59:34
3326,1675,42.662,23.368,29.83,36.89,02-07-2017,15:59:43
2607,1313,42.66,23.319,28.65,37.87,02-07-2017,15:59:46
2036,1023,42.657,23.349,28.42,38.6,02-07-2017,15:59:46
3836,1933,42.702,23.371,29.74,35.74,02-07-2017,15:59:47
1846,923,42.64,23.31,29.2,40.46,02-07-2017,15:59:48
3438,1732,42.738,23.293,31.34,33.78,02-07-2017,15:59:49
2038,1024,42.694,23.32,30.51,34.56,02-07-2017,15:59:56
3474,1751,42.68,23.293,30.06,34.39,02-07-2017,16:00:06
2216,1114,42.664,23.373,30.51,36.47,02-07-2017,16:00:07
2266,1140,42.738,23.272,28.85,40.77,02-07-2017,16:00:09
2232,1122,42.685,23.301,28.29,38.74,02-07-2017,16:00:16
1954,977,42.704,23.354,30.25,34.37,02-07-2017,16:00:19
3428,1727,42.624,23.406,30.66,35.74,02-07-2017,16:00:22
3738,1884,42.7,23.332,30.53,32.58,02-07-2017,16:00:25
2234,1123,42.685,23.356,31.8,29.67,02-07-2017,16:00:34
3432,1729,42.71,23.419,29.18,39.13,02-07-2017,16:00:37
2294,1155,42.645,23.265,28.48,40.68,02-07-2017,16:00:44
1962,981,42.69,23.324,30.07,34.95,02-07-2017,16:00:44
3558,1793,42.671,23.364,32.31,28.98,02-07-2017,16:00:52
3096,1558,42.7,23.36,31.82,32.45,02-07-2017,16:01:04
2224,1118,42.651,23.335,29.8,36.3,02-07-2017,16:01:11
2230,1121,42.692,23.332,29.49,38.02,02-07-2017,16:01:11
3500,1764,42.703,23.349,33.3,28.35,02-07-2017,16:01:14
1850,925,42.677,23.311,29.38,36.72,02-07-2017,16:01:15
2264,1139,42.671,23.31,31.96,32.71,02-07-2017,16:01:19
2228,1120,42.693,23.333,28.95,37.51,02-07-2017,16:01:21
1952,976,42.709,23.398,29.23,38.92,02-07-2017,16:01:21
3512,1770,42.683,23.335,30.13,34.74,02-07-2017,16:01:29
3472,1750,42.669,23.318,31.37,30.49,02-07-2017,16:01:30
1764,879,42.622,23.366,29.28,41.1,02-07-2017,16:01:31
3092,1556,42.666,23.284,28.61,0.0,02-07-2017,16:01:33
3102,1561,42.665,23.392,30.35,33.9,02-07-2017,16:01:33
2292,1154,42.663,23.273,28.37,37.18,02-07-2017,16:01:37
3436,1731,42.693,23.359,29.59,36.01,02-07-2017,16:01:48
2262,1138,42.691,23.324,29.43,36.83,02-07-2017,16:01:57
3620,1824,42.678,23.254,28.76,42.96,02-07-2017,16:02:00
2323,1172,42.686,23.4,28.41,39.39,02-07-2017,16:02:01
2607,1313,42.66,23.319,28.74,37.63,02-07-2017,16:02:12
3326,1675,42.662,23.368,29.93,37.18,02-07-2017,16:02:12
2036,1023,42.657,23.349,28.5,38.55,02-07-2017,16:02:13
3836,1933,42.702,23.371,29.72,35.68,02-07-2017,16:02:14
1846,923,42.64,23.31,29.19,38.76,02-07-2017,16:02:15
3438,1732,42.738,23.293,31.46,33.7,02-07-2017,16:02:16
2038,1024,42.694,23.32,30.31,34.93,02-07-2017,16:02:22
3474,1751,42.68,23.293,29.97,34.4,02-07-2017,16:02:33
2216,1114,42.664,23.373,30.67,36.27,02-07-2017,16:02:34
2266,1140,42.738,23.272,28.79,41.22,02-07-2017,16:02:36
2232,1122,42.685,23.301,28.42,39.03,02-07-2017,16:02:42
1954,977,42.704,23.354,30.27,34.3,02-07-2017,16:02:46
3428,1727,42.624,23.406,30.68,36.18,02-07-2017,16:02:49
3738,1884,42.7,23.332,30.55,32.66,02-07-2017,16:02:52
2234,1123,42.685,23.356,31.62,29.96,02-07-2017,16:02:59
3432,1729,42.71,23.419,29.11,38.96,02-07-2017,16:03:04
2294,1155,42.645,23.265,28.48,39.28,02-07-2017,16:03:10
1962,981,42.69,23.324,29.94,35.48,02-07-2017,16:03:10
3558,1793,42.671,23.364,32.28,29.01,02-07-2017,16:03:19
3096,1558,42.7,23.36,31.82,32.31,02-07-2017,16:03:32
2230,1121,42.692,23.332,29.54,37.81,02-07-2017,16:03:37
2224,1118,42.651,23.335,29.68,36.93,02-07-2017,16:03:39
3500,1764,42.703,23.349,33.08,28.69,02-07-2017,16:03:40
1850,925,42.677,23.311,29.25,36.94,02-07-2017,16:03:42
2264,1139,42.671,23.31,31.89,32.45,02-07-2017,16:03:46
1952,976,42.709,23.398,29.17,38.3,02-07-2017,16:03:46
2228,1120,42.693,23.333,29.0,37.38,02-07-2017,16:03:47
3512,1770,42.683,23.335,30.17,34.76,02-07-2017,16:03:55
1764,879,42.622,23.366,29.34,40.25,02-07-2017,16:03:57
3472,1750,42.669,23.318,31.17,30.4,02-07-2017,16:03:58
3092,1556,42.666,23.284,28.35,0.0,02-07-2017,16:03:59
3102,1561,42.665,23.392,30.42,33.44,02-07-2017,16:04:00
2292,1154,42.663,23.273,28.17,37.49,02-07-2017,16:04:04
3436,1731,42.693,23.359,29.39,36.17,02-07-2017,16:04:16
2262,1138,42.691,23.324,29.36,36.79,02-07-2017,16:04:24
2323,1172,42.686,23.4,27.92,40.41,02-07-2017,16:04:27
2607,1313,42.66,23.319,28.83,37.36,02-07-2017,16:04:39
3836,1933,42.702,23.371,29.35,36.15,02-07-2017,16:04:40
1846,923,42.64,23.31,29.63,40.41,02-07-2017,16:04:41
2036,1023,42.657,23.349,28.51,38.35,02-07-2017,16:04:41
3438,1732,42.738,23.293,31.47,33.54,02-07-2017,16:04:43
3620,1824,42.678,23.254,28.96,42.57,02-07-2017,16:04:49
2038,1024,42.694,23.32,30.29,34.97,02-07-2017,16:04:49
3474,1751,42.68,23.293,29.92,34.98,02-07-2017,16:04:59
2216,1114,42.664,23.373,30.26,36.79,02-07-2017,16:05:00
2266,1140,42.738,23.272,28.84,40.95,02-07-2017,16:05:02
2232,1122,42.685,23.301,28.11,39.46,02-07-2017,16:05:09
1954,977,42.704,23.354,30.21,34.35,02-07-2017,16:05:12
3428,1727,42.624,23.406,30.78,36.65,02-07-2017,16:05:15
3738,1884,42.7,23.332,30.6,32.55,02-07-2017,16:05:18
2234,1123,42.685,23.356,31.14,30.11,02-07-2017,16:05:25
3432,1729,42.71,23.419,29.24,38.34,02-07-2017,16:05:30
2294,1155,42.645,23.265,28.35,38.82,02-07-2017,16:05:37
1962,981,42.69,23.324,29.86,35.46,02-07-2017,16:05:37
3558,1793,42.671,23.364,32.01,29.26,02-07-2017,16:05:45
3096,1558,42.7,23.36,31.75,32.18,02-07-2017,16:06:00
2230,1121,42.692,23.332,29.48,37.96,02-07-2017,16:06:04
2224,1118,42.651,23.335,29.68,36.85,02-07-2017,16:06:07
3500,1764,42.703,23.349,33.01,28.83,02-07-2017,16:06:07
1850,925,42.677,23.311,29.27,36.69,02-07-2017,16:06:09
2264,1139,42.671,23.31,31.85,32.69,02-07-2017,16:06:12
1952,976,42.709,23.398,29.03,37.87,02-07-2017,16:06:12
2228,1120,42.693,23.333,28.83,37.52,02-07-2017,16:06:14
3512,1770,42.683,23.335,29.97,35.16,02-07-2017,16:06:22
1764,879,42.622,23.366,29.39,40.38,02-07-2017,16:06:24
3092,1556,42.666,23.284,28.21,0.0,02-07-2017,16:06:26
3102,1561,42.665,23.392,30.57,33.38,02-07-2017,16:06:26
3472,1750,42.669,23.318,30.97,31.26,02-07-2017,16:06:27
2292,1154,42.663,23.273,27.96,37.42,02-07-2017,16:06:30
3436,1731,42.693,23.359,29.22,36.56,02-07-2017,16:06:45
2262,1138,42.691,23.324,28.78,37.8,02-07-2017,16:06:50
2323,1172,42.686,23.4,28.09,40.24,02-07-2017,16:06:54
2607,1313,42.66,23.319,28.64,37.6,02-07-2017,16:07:05
3836,1933,42.702,23.371,29.06,36.56,02-07-2017,16:07:07
1846,923,42.64,23.31,29.45,41.21,02-07-2017,16:07:08
2036,1023,42.657,23.349,28.28,38.79,02-07-2017,16:07:09
3438,1732,42.738,23.293,31.47,33.58,02-07-2017,16:07:10
2038,1024,42.694,23.32,30.37,34.85,02-07-2017,16:07:15
3474,1751,42.68,23.293,29.84,34.22,02-07-2017,16:07:26
2216,1114,42.664,23.373,30.14,37.1,02-07-2017,16:07:27
2266,1140,42.738,23.272,29.05,40.5,02-07-2017,16:07:29
2232,1122,42.685,23.301,27.68,39.97,02-07-2017,16:07:35
3620,1824,42.678,23.254,29.2,42.41,02-07-2017,16:07:39
1954,977,42.704,23.354,30.14,34.44,02-07-2017,16:07:39
3428,1727,42.624,23.406,30.81,36.95,02-07-2017,16:07:42
3738,1884,42.7,23.332,30.14,33.34,02-07-2017,16:07:45
2234,1123,42.685,23.356,30.94,30.95,02-07-2017,16:07:50
3432,1729,42.71,23.419,29.32,38.35,02-07-2017,16:07:57
1962,981,42.69,23.324,29.59,35.87,02-07-2017,16:08:03
2294,1155,42.645,23.265,28.12,40.61,02-07-2017,16:08:04
3558,1793,42.671,23.364,31.83,29.26,02-07-2017,16:08:12
3096,1558,42.7,23.36,31.53,31.56,02-07-2017,16:08:28
2230,1121,42.692,23.332,29.49,38.09,02-07-2017,16:08:30
3500,1764,42.703,23.349,32.63,29.47,02-07-2017,16:08:34
2224,1118,42.651,23.335,29.73,36.95,02-07-2017,16:08:35
1850,925,42.677,23.311,28.93,37.19,02-07-2017,16:08:36
1952,976,42.709,23.398,28.94,38.23,02-07-2017,16:08:37
2264,1139,42.671,23.31,31.92,32.9,02-07-2017,16:08:39
2228,1120,42.693,23.333,28.74,37.85,02-07-2017,16:08:40
3512,1770,42.683,23.335,29.76,35.45,02-07-2017,16:08:48
1764,879,42.622,23.366,29.54,39.89,02-07-2017,16:08:50
3092,1556,42.666,23.284,28.08,0.0,02-07-2017,16:08:52
3102,1561,42.665,23.392,30.57,33.07,02-07-2017,16:08:52
3472,1750,42.669,23.318,30.89,31.07,02-07-2017,16:08:56
2292,1154,42.663,23.273,28.01,37.25,02-07-2017,16:08:57
3436,1731,42.693,23.359,28.94,36.66,02-07-2017,16:09:14
2262,1138,42.691,23.324,28.79,38.01,02-07-2017,16:09:17
2323,1172,42.686,23.4,28.18,40.14,02-07-2017,16:09:20
2607,1313,42.66,23.319,28.37,37.92,02-07-2017,16:09:32
3836,1933,42.702,23.371,29.43,36.13,02-07-2017,16:09:33
1846,923,42.64,23.31,29.13,41.29,02-07-2017,16:09:34
2036,1023,42.657,23.349,28.19,39.06,02-07-2017,16:09:36
3438,1732,42.738,23.293,31.47,33.6,02-07-2017,16:09:36
2038,1024,42.694,23.32,30.35,34.96,02-07-2017,16:09:42
3474,1751,42.68,23.293,29.85,34.24,02-07-2017,16:09:52
2216,1114,42.664,23.373,30.55,36.26,02-07-2017,16:09:53
2266,1140,42.738,23.272,28.93,41.51,02-07-2017,16:09:55
2232,1122,42.685,23.301,27.61,40.46,02-07-2017,16:10:02
1954,977,42.704,23.354,30.11,34.56,02-07-2017,16:10:05
3428,1727,42.624,23.406,30.84,36.85,02-07-2017,16:10:08
3738,1884,42.7,23.332,30.04,33.71,02-07-2017,16:10:11
3326,1675,42.662,23.368,29.97,37.7,02-07-2017,16:10:16
2234,1123,42.685,23.356,30.63,31.15,02-07-2017,16:10:16
3432,1729,42.71,23.419,29.21,38.28,02-07-2017,16:10:23
3620,1824,42.678,23.254,29.17,42.69,02-07-2017,16:10:28
1962,981,42.69,23.324,29.61,35.98,02-07-2017,16:10:30
2294,1155,42.645,23.265,27.94,40.19,02-07-2017,16:10:31
3558,1793,42.671,23.364,31.92,29.24,02-07-2017,16:10:39
3096,1558,42.7,23.36,31.31,32.75,02-07-2017,16:10:56
2230,1121,42.692,23.332,29.52,37.99,02-07-2017,16:10:57
3500,1764,42.703,23.349,32.42,29.86,02-07-2017,16:11:01
2224,1118,42.651,23.335,29.65,36.33,02-07-2017,16:11:03
1952,976,42.709,23.398,28.8,38.25,02-07-2017,16:11:03
1850,925,42.677,23.311,28.78,37.46,02-07-2017,16:11:04
2264,1139,42.671,23.31,31.86,32.45,02-07-2017,16:11:05
2228,1120,42.693,23.333,28.79,37.84,02-07-2017,16:11:07
3512,1770,42.683,23.335,29.72,35.59,02-07-2017,16:11:15
1764,879,42.622,23.366,29.48,38.91,02-07-2017,16:11:17
3092,1556,42.666,23.284,28.14,0.0,02-07-2017,16:11:19
3102,1561,42.665,23.392,30.61,32.76,02-07-2017,16:11:19
2292,1154,42.663,23.273,28.02,37.57,02-07-2017,16:11:23
3472,1750,42.669,23.318,30.84,31.25,02-07-2017,16:11:24
2262,1138,42.691,23.324,28.8,37.74,02-07-2017,16:11:43
3436,1731,42.693,23.359,28.84,36.75,02-07-2017,16:11:43
2323,1172,42.686,23.4,28.29,39.73,02-07-2017,16:11:47
2607,1313,42.66,23.319,28.45,37.22,02-07-2017,16:11:58
3836,1933,42.702,23.371,29.33,36.7,02-07-2017,16:12:00
1846,923,42.64,23.31,29.06,42.69,02-07-2017,16:12:01
3438,1732,42.738,23.293,31.28,34.37,02-07-2017,16:12:03
2036,1023,42.657,23.349,27.98,38.97,02-07-2017,16:12:04
2038,1024,42.694,23.32,30.24,35.07,02-07-2017,16:12:08
3474,1751,42.68,23.293,29.78,34.32,02-07-2017,16:12:19
2216,1114,42.664,23.373,30.1,37.06,02-07-2017,16:12:20
2266,1140,42.738,23.272,28.84,40.8,02-07-2017,16:12:22
2232,1122,42.685,23.301,27.88,39.75,02-07-2017,16:12:28
1954,977,42.704,23.354,30.02,34.75,02-07-2017,16:12:32
3738,1884,42.7,23.332,30.05,33.79,02-07-2017,16:12:38
3428,1727,42.624,23.406,30.83,36.95,02-07-2017,16:12:39
2234,1123,42.685,23.356,30.82,30.88,02-07-2017,16:12:41
3432,1729,42.71,23.419,29.31,38.45,02-07-2017,16:12:50
1962,981,42.69,23.324,29.35,36.48,02-07-2017,16:12:56
2294,1155,42.645,23.265,27.87,41.43,02-07-2017,16:12:59
3558,1793,42.671,23.364,31.79,29.14,02-07-2017,16:13:05
3620,1824,42.678,23.254,28.88,43.35,02-07-2017,16:13:18
2230,1121,42.692,23.332,29.46,38.04,02-07-2017,16:13:23
3096,1558,42.7,23.36,31.25,31.99,02-07-2017,16:13:23
3500,1764,42.703,23.349,32.23,30.26,02-07-2017,16:13:27
1952,976,42.709,23.398,28.69,38.13,02-07-2017,16:13:28
2224,1118,42.651,23.335,29.49,36.01,02-07-2017,16:13:31
2264,1139,42.671,23.31,31.88,32.48,02-07-2017,16:13:32
1850,925,42.677,23.311,28.77,37.72,02-07-2017,16:13:33
2228,1120,42.693,23.333,28.83,37.82,02-07-2017,16:13:33
3512,1770,42.683,23.335,29.65,35.88,02-07-2017,16:13:41
1764,879,42.622,23.366,29.47,40.77,02-07-2017,16:13:43
3092,1556,42.666,23.284,28.16,0.0,02-07-2017,16:13:45
3102,1561,42.665,23.392,30.27,33.26,02-07-2017,16:13:45
2292,1154,42.663,23.273,28.02,37.55,02-07-2017,16:13:50
3472,1750,42.669,23.318,30.8,31.07,02-07-2017,16:13:53
2262,1138,42.691,23.324,28.89,37.64,02-07-2017,16:14:10
3436,1731,42.693,23.359,28.73,37.07,02-07-2017,16:14:12
2323,1172,42.686,23.4,27.62,39.96,02-07-2017,16:14:13
2607,1313,42.66,23.319,28.3,38.07,02-07-2017,16:14:25
3836,1933,42.702,23.371,29.36,36.05,02-07-2017,16:14:26
